equipo,Centro planif.,Ubicac.técnica,Denominación,Denominación.1,Activo fijo,Orden,Perfil catálogo,id_aviso,tipo_mantenimiento,descripcion,Fecha de aviso,Grupo códigos,TextoGrpPartObj,Cód.parte obj.,TextoCódPartObj,Grupo códigos.1,Código averia,TextoCódProblem,Causas avería,Causa,Txt. cód. mot.,causa_falla,fecha_inicio,hora_inicio,fecha_fin,hora_fin,Parada,duracion,Status sistema,Indicador ABC,fecha_inicio_dt,fecha_fin_dt,duracion_horas
20015063,GRA,OC-EST-GRA-AGEN-BTGE,SISTEMA ELECT BAJA TENSION GENERACION,CELDA +N11 INTER ENTR ACOMET GENER 200A,,10041822.0,Z_XXXX,228527,m2,habilitar interruptor +n11 entrada ge-40,3/02/2021,ESIL,Interruptor de Baja Tensión,240,Interruptor,SA-E-SE,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,guias no alineadas,4/02/2021,9:30:00,4/02/2021,11:30:00,X,2,MECE ORAS,3,2021-02-04 09:30:00,2021-02-04 11:30:00,2.0
20017184,CUS,OC-EST-CUS-UENF-PQ42030,PAQUETE ENFRIAMIENTO VFD-42030,AIRE AC SPLIT/VENT PQE A VFD42030,46000624.0,10041823.0,U_AI,228538,m2,aires acondicionados vfd´s 42030-40,4/02/2021,PO-R-070,Sub. Adminisión Aire,R070,Enfriador aire,SA-U-AI,FTF1,No resp bajo demanda o señal en emerg.,C340,1,Desgaste normal del equipo,alta temperatura shelter,4/02/2021,7:00:00,5/02/2021,17:30:00,,0,MECE ORAS,3,2021-02-04 07:00:00,2021-02-05 17:30:00,0.0
20005091,CVA,OC-TER-CVA-PALM-MU120,MÚLTIPLE DE ALMACENAMIENTO MU120,VALVULA MOV_42x150- LIN 710-MU120,45005230.0,10041824.0,S_VA,228534,m2,rotura actuador mecanico mov 600028,4/02/2021,PO-S-070,Sub. Actuador,S073,Reductor,SA-S-VA,STD1,"Daño material, grietas, desgaste, corr.",C330,1,Error de Mantenimiento,perdida de limites de actuador eléctrico,4/02/2021,0:29:26,19/02/2021,17:30:00,X,"377,01",MECE ORAS,2,2021-02-04 00:29:26,2021-02-19 17:30:00,
20003139,EPO,OC-EST-EPO-PMED-BEMOY,BRAZO MEDICIÓN DE ENTRADA MONTERREY 1,VALVULA MOV_8x150- SAL 920-MONTERREY 1,45006022.0,70012019.0,S_VA,228526,m2,humedecimiento multiple de apiay,3/02/2021,PO-S-060,Sub. Válvulas,S063,Cuerpo de la Válvula,SA-S-VA,ELP2,Fuga externa crudo - Fluido Proceso,,0,,nan,3/02/2021,5:32:00,,0:00:00,X,0,MECE ORAS,2,2021-02-03 05:32:00,,0.0
20003319,EPO,OC-EST-EPO-ACOM-CRF2,CRUDO FASE 2,VALVULA MOV_3x150-LIN 920-CRUDFASE2,45006386.0,70012070.0,S_VA,228529,m2,falla de valvula mov 520301c,3/02/2021,PO-S-010,Sub. Control y monitoreo,S016,Software (Operativo o Diagnóstico),SA-S-VA,FTO1,No abre cuando se da la orden,,0,,nan,3/02/2021,14:52:23,,0:00:00,,0,MECE ORAS,2,2021-02-03 14:52:23,,0.0
20003434,EPO,OC-EST-EPO-ALOC-ED,EDIFICACIONES,EDIFICACION LABORATORIO,46000803.0,70012018.0,Z_XXXX,228528,m2,falla aire acondicionado del laboratorio,3/02/2021,PO-R-090,Sub. Refrigeración,R094,Ventilador,SA-U-EA,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,3/02/2021,11:34:28,,0:00:00,X,0,METR ORAS,1,2021-02-03 11:34:28,,0.0
20010730,EPO,OC-EST-EPO-PMED-BE38060,BRAZO MEDICIÓN DE ENTRADA ALEPO 60,VALVULA MOV_12x150- SAL 920-BE38060,42005280.0,70012066.0,S_VA,228530,m2,humedecimiento crudo mov 380601,3/02/2021,PO-S-060,Sub. Válvulas,S067,Sellos,SA-S-VA,ELP2,Fuga externa crudo - Fluido Proceso,,0,,nan,3/02/2021,22:50:13,,0:00:00,,0,MECE ORAS,2,2021-02-03 22:50:13,,0.0
20016390,EPO,OC-EST-EPO-AGEN-GE22120,GENERADOR PRINCIPAL 20,GENERADOR ELECT 20 de 13.8kV,42003490.0,10041820.0,R_EG,228524,m2,falla de sincronismo turbina 21120,3/02/2021,PO-R-090,Sub. Refrigeración,R093,Sensores,SA-R-EG,PDE1,Parámetro excede lim. superior/inferior,,0,,nan,3/02/2021,5:22:11,,0:00:00,,0,MECE ORAS,3,2021-02-03 05:22:11,,0.0
20022562,CUS,OC-EST-DES-PREC-BH20020,BAHIA DE RECIBO BH20020,VALVULA COMP BAHIA 20,42005657.0,10041811.0,S_VM,228430,m2,falla válvula bola lcv  bahia #2,16/01/2021,PO-R-020,Sub. Lubricación,R028,Tubería / Válvulas,SA-S-VM,PLU7,Atascamiento,C340,1,Desgaste normal del equipo,atascamiento de válvula,2/02/2021,13:30:00,2/02/2021,16:00:00,,0,MECE ORAS,,2021-02-02 13:30:00,2021-02-02 16:00:00,0.0
20001195,VSA,OC-EST-VSA-AIRE-SC601,UNIDAD MOTOR-COMPRESOR SC-601,COMPRESOR AXIAL PBOM AIRE INDU ALTA,,10038053.0,R_CO,223933,m2,falla valvula seguridad no recupera,21/11/2018,PO-R-120,Sub. Compresión Aire,R129,Tubería / Válvulas,SA-R-CO,STD1,"Daño material, grietas, desgaste, corr.",C320,1,Error de Operación,estado de valvula fuera de rango,1/02/2021,7:00:00,1/02/2021,8:00:00,,0,MECE ORAS,1,2021-02-01 07:00:00,2021-02-01 08:00:00,0.0
20023181,CQO,OC-EST-CQO-AAGU-PO,SISTEMA DE RECIBO AGUA POTABLE,BOMBA DOSIFICA CLORO #1,42004507.0,10041810.0,R_PU,228515,m2,falla bomba dosificadora pta,29/01/2021,PO-R-030,Sub. Control y Monitoreo,R030,Cableado y Caja de Conexiones,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,falla bomba dosificadora pta,1/02/2021,8:00:00,1/02/2021,11:00:00,,0,MECE ORAS,1,2021-02-01 08:00:00,2021-02-01 11:00:00,0.0
20016387,EPO,OC-EST-EPO-AGEN-GE22110,GENERADOR PRINCIPAL 10,TURBINA GAS MULTIET. GE10 12.9 MW,42003489.0,70012003.0,R_ST,228521,m2,falla termocupla tc11/ gn22110,1/02/2021,PO-R-010,Sub. Transmisión,R010,Acoples,SA-R-CO,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,1/02/2021,6:39:59,,0:00:00,X,0,MECE ORAS,3,2021-02-01 06:39:59,,0.0
20003434,EPO,OC-EST-EPO-ALOC-ED,EDIFICACIONES,EDIFICACION LABORATORIO,46000803.0,70012004.0,Z_XXXX,228518,m2,laborato calidad catidad falla luminaria,31/01/2021,PO-U-050,Sub. Lamparas,U051,Tubo / Bombillo /Reflector,SA-U-IL,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,31/01/2021,10:39:48,,0:00:00,X,0,METR ORAS,1,2021-01-31 10:39:48,,0.0
20003434,EPO,OC-EST-EPO-ALOC-ED,EDIFICACIONES,EDIFICACION LABORATORIO,46000803.0,70012005.0,Z_XXXX,228517,m2,oficina calidad catidad falla luminaria,31/01/2021,SBBT,Tablero Eléctrico De Baja Tensión,234,Iluminacion,SA-U-IL,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,31/01/2021,10:28:38,,0:00:00,X,0,MECE ORAS,1,2021-01-31 10:28:38,,0.0
20018414,EPO,OC-EST-EPO-AAIR-BO,AIRE BOMBEO,COMPRESOR TORNILLO SISTEMA BOMBEO,,10041770.0,R_CO,228469,m2,compresor fuera de servico ca54009,21/01/2021,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-CO,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,29/01/2021,13:00:00,29/01/2021,17:00:00,X,4,MECE ORAS,2,2021-01-29 13:00:00,2021-01-29 17:00:00,4.0
20000850,CUS,OC-EST-CUS-ADRE-DA,DRENAJE ABIERTO,BOMBA NEUMATICA API SA59200,45006660.0,10041781.0,R_PU,228443,m2,taponamiento succion bomba wilden api,17/01/2021,PO-R-040,Sub. Bombeo - Mezcla Fluidos,R042,Diafragma,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,nan,28/01/2021,7:00:00,28/01/2021,12:00:00,,0,MECE ORAS,2,2021-01-28 07:00:00,2021-01-28 12:00:00,0.0
20016389,EPO,OC-EST-EPO-AGEN-GE22120,GENERADOR PRINCIPAL 20,TURBINA GAS MULTIET. GE20 12.9 MW,42005361.0,70012023.0,R_ST,228510,m2,falla quemador n 1 / gn22120,28/01/2021,PO-R-010,Sub. Transmisión,R010,Acoples,SA-R-CO,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,28/01/2021,7:35:07,,0:00:00,X,0,MECE ORAS,3,2021-01-28 07:35:07,,0.0
20001062,CUS,OC-EST-CUS-PMED-BE5107A,BRAZO MEDICIÓN DE ENTRADA CUSIANA 1,VALVULA MOV_8x150- LIN 950-CUSIANA 1,42005541.0,10041698.0,S_VA,228342,m2,corregir pase interno mov-5101b cus,29/12/2020,PO-S-060,Sub. Válvulas,S065,Elemento de cierre,SA-S-VA,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,27/01/2021,14:00:00,27/01/2021,16:30:00,X,"2,5",MECE ORAS,2,2021-01-27 14:00:00,2021-01-27 16:30:00,2.5
20001054,CUS,OC-EST-CUS-ALOC-IZ,IZAJE,PUENTE GRUA CASETA BOMBAS PRINCIPALES,42002290.0,10041778.0,I_CR,228444,m2,goteo de aceite p. grua caseta maquinas,17/01/2021,PO-I-060,Sub. Elevación / Levantamiento,I065,Cilindro Hidráulico,SA-R-EM,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,desajuste unión 1/2,27/01/2021,7:00:00,27/01/2021,12:00:00,,0,MECE ORAS,3,2021-01-27 07:00:00,2021-01-27 12:00:00,0.0
20007744,CUS,OC-EST-CUS-PDES-TG82000,TRAMPA DESPACHO TG82000,ACTU VALV MOTORI MOV-820004 TG-82000,,10039566.0,01.GENERI,225807,m2,cambio cargador bateria esdv-820024,26/04/2019,PO-U-060,Sub. Suministro de Energía,U060,Fuente de Alimentación,SA-S-VA,STD1,"Daño material, grietas, desgaste, corr.",3,1,Falta de material,daño cargador bateria,26/01/2021,7:00:00,26/01/2021,12:00:00,,0,MECE ORAS,2,2021-01-26 07:00:00,2021-01-26 12:00:00,0.0
20023699,EPO,OC-EST-EPO-AAGU-PO,AGUA POTABLE,PLANTA TRAT AGUA POTABGEN,42005196.0,70012024.0,U_OC,228503,m2,falla electrobomba #3  petad,26/01/2021,PO-U-070,Sub. Misceláneos,U072,Tubería / Válvulas,SA-U-OC,PDE1,Parámetro excede lim. superior/inferior,,0,,nan,26/01/2021,10:06:35,,0:00:00,X,0,METR ORAS,,2021-01-26 10:06:35,,0.0
20002117,EPO,OC-EST-EPO-PALM-TP304,TANQUE DE ALMACENAMIENTO TP304,AGITADOR B TP304,42005222.0,70011964.0,I_MI,228482,m2,humedecimiento ag308 tanque tp-304,23/01/2021,PO-I-010,Sub. Estructura e Internos,I017,Sellos / Juntas,SA-I-MI,ELP6,Fuga Sistema Sellos Mecánicos,,0,,nan,25/01/2021,12:00:00,25/01/2021,17:00:00,X,5,METR ORAS,2,2021-01-25 12:00:00,2021-01-25 17:00:00,5.0
20004845,CVA,OC-TER-CVA-PALM-TK7314,TANQUE DE ALMACENAMIENTO TK7314,AGITADOR MECANICO AGITADOR B TK7314,45005334.0,10043099.0,I_MI,230142,m2,vibracion excesiva en gearbox agt 7314b,20/01/2022,PO-I-040,Sub. Control y Monitoreo,I041,Actuador,SA-I-MI,VIB1,Vibración anormal,C330,1,Error de Mantenimiento,rodamientos en mal estado,25/01/2021,8:00:00,26/01/2021,12:00:00,X,28,MECE ORAS,2,2021-01-25 08:00:00,2021-01-26 12:00:00,
20023671,EPO,OC-EST-EPO-PMED-PR38100,PROBADOR DE MEDICIÓN PR38100,PROBADOR ALTOS DEL PORVENIR,42005286.0,70011966.0,S_IN,228487,m2,proober de altos  no detecta segundo swi,24/01/2021,PO-S-010,Sub. Control y monitoreo,S016,Software (Operativo o Diagnóstico),SA-S-IN,FTF2,No resp bajo demanda o señal en Operac,,0,,nan,24/01/2021,16:26:31,,0:00:00,,0,MECE ORAS,3,2021-01-24 16:26:31,,0.0
20002139,EPO,OC-EST-EPO-PALM-TP305,TANQUE DE ALMACENAMIENTO TP305,AGITADOR B TP305,42005226.0,70011965.0,I_MI,228483,m2,falla electrica ag310 del tp-305,23/01/2021,PO-I-040,Sub. Control y Monitoreo,I042,Fuente de Alimentación Interna,SA-I-MI,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,23/01/2021,14:42:42,,0:00:00,X,0,METR ORAS,1,2021-01-23 14:42:42,,0.0
20008818,EPO,OC-EST-EPO-PMED-BE38030,BRAZO MEDICIÓN DE ENTRADA ALEPO 30,MEDIDOR FLUJO DESPLA POS 38030,42002974.0,70011970.0,S_IN,228478,m2,falla en medidor 38030 de recibo altos,23/01/2021,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-S-CM,FTF3,"No resp bajo demanda, señal o activación",,0,,nan,23/01/2021,2:41:50,,0:00:00,,0,MECE ORAS,3,2021-01-23 02:41:50,,0.0
20008835,EPO,OC-EST-EPO-PMED-BE38040,BRAZO MEDICIÓN DE ENTRADA ALEPO 40,MEDIDOR FLUJO DESPLA POS 38040,42002975.0,70011969.0,S_IN,228479,m2,falla en medidor 38040 de recibo altos,23/01/2021,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-S-CM,FTF3,"No resp bajo demanda, señal o activación",,0,,nan,23/01/2021,2:51:25,,0:00:00,,0,MECE ORAS,3,2021-01-23 02:51:25,,0.0
20020005,CUS,OC-EST-CUS-PMED-CAARC,MEDICIÓN CALIDAD ARCUS,TRANSMISOR DENSI CALIDAD ARCUS,,10041747.0,S_IN,227651,m2,señal congelada densitometro arcus,9/08/2020,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,ERO3,Señal errática,C340,1,Desgaste normal del equipo,falsa alarma indicación,22/01/2021,15:30:00,22/01/2021,17:30:00,,0,MECE ORAS,1,2021-01-22 15:30:00,2021-01-22 17:30:00,0.0
20010789,CUS,OC-EST-DES-PREC-BH20010,BAHIA DE RECIBO BH20010,SWITCH FLUJO SUCC BAHIA 10,,10041748.0,S_IN,228423,m2,humedecimien.switch flujo bahia bt-20010,15/01/2021,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,ELP2,Fuga externa crudo - Fluido Proceso,C340,1,Desgaste normal del equipo,daño elementos switch,22/01/2021,7:00:00,22/01/2021,12:00:00,,0,MECE ORAS,2,2021-01-22 07:00:00,2021-01-22 12:00:00,0.0
20023159,CQO,OC-EST-CQO-SCIN-DT,SISTEMA DETECCION,ESTACION MIXTA ALARMA - CAMPAMENTO,,10041777.0,S_AM,228472,m2,reparacion estacion manual fire&gas camp,21/01/2021,PO-S-010,Sub. Control y monitoreo,S012,Cableado y Caja de Conexiones,SA-S-AM,FTF4,Falla de Control,C320,1,Error de Operación,reparacion estacion manual fire&gas camp,22/01/2021,13:30:00,22/01/2021,17:30:00,,0,MECE ORAS,3,2021-01-22 13:30:00,2021-01-22 17:30:00,0.0
20007611,CVA,OC-TER-CVA-PMED-PR30200,PROBADOR DE MEDICIÓN PR30200,ACTUADOR MOV-302009 DE FQM-30200,,10041779.0,Z_XXXX,228475,m2,falla actuador probador ms-36000,22/01/2021,PO-S-070,Sub. Actuador,S071,Motor Actuador,SA-R-EM,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,desgaste en kit sellos,22/01/2021,16:13:20,12/05/2021,16:00:00,X,"2.639,78",MECE ORAS,2,2021-01-22 16:13:20,2021-05-12 16:00:00,
20010860,CUS,OC-EST-DES-PREC-BH20050,BAHIA DE RECIBO BH20050,SWITCH POSICION DESC BAHIA 50,,10041750.0,S_IN,228427,m2,falla de scully de puesta a tierra,16/01/2021,PO-E-020,Sub. Control y monitoreo / Protección,E029,Conexión / Puesta a Tierra,SA-E-EP,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,desgaste material,21/01/2021,7:00:00,21/01/2021,9:00:00,,0,MECE ORAS,1,2021-01-21 07:00:00,2021-01-21 09:00:00,0.0
20010773,CVA,OC-TER-CVA-PMED-PR38000,PROBADOR DE MEDICIÓN PR38000,VALVULA CTROL FLUJO FQM38000,45005533.0,10041756.0,S_VA,228438,m2,goteo de crudo fcv 380118,17/01/2021,PO-S-060,Sub. Válvulas,S066,Empaque,SA-S-VA,ELP2,Fuga externa crudo - Fluido Proceso,C330,1,Error de Mantenimiento,desajuste,21/01/2021,16:00:00,21/01/2021,17:30:00,,0,MECE ORAS,1,2021-01-21 16:00:00,2021-01-21 17:30:00,0.0
20001217,VSA,OC-EST-VSA-SALV-PR,ALIVIO PRESIÓN,VAL SEG PSV-2307C FILTRO FASE I A MS7310,45004272.0,10041936.0,S_VS,228465,m2,calibración valvula seg aliv filtro fase,20/01/2021,PO-S-070,Sub. Actuador,S074,Resorte,SA-S-VS,SPO1,Operación inesperada,C320,1,Error de Operación,calibración de valvula de seguridad,21/01/2021,7:00:00,21/01/2021,8:00:00,X,1,MECE ORAS,,2021-01-21 07:00:00,2021-01-21 08:00:00,1.0
20017888,CVA,OC-TER-CVA-PALM-TK12030,TANQUE DE ALMACENAMIENTO TK12030,SWITCH NIVEL ALTO-ALTO TK12030,,10041773.0,S_IN,228470,m2,falla switch de alta alta tk 12030,21/01/2021,PO-I-040,Sub. Control y Monitoreo,I041,Actuador,SA-E-SE,AIR1,"Falsa alarma, indicador defectuoso.",C510,1,Fenómenos naturales,descargas atmosfericas,21/01/2021,11:49:10,5/05/2021,19:00:00,X,"2.503,18",MECE ORAS,3,2021-01-21 11:49:10,2021-05-05 19:00:00,
20017890,CVA,OC-TER-CVA-PALM-TK12030,TANQUE DE ALMACENAMIENTO TK12030,SWITCH NIVEL BAJO-BAJO TK12030,,10041772.0,S_IN,228471,m2,falla switch de bajo tk 12030,21/01/2021,PO-I-040,Sub. Control y Monitoreo,I041,Actuador,SA-E-SE,AIR1,"Falsa alarma, indicador defectuoso.",C510,1,Fenómenos naturales,descargas atmosfericas,21/01/2021,12:36:39,29/01/2021,16:00:00,X,"195,39",MECE ORAS,3,2021-01-21 12:36:39,2021-01-29 16:00:00,
20010098,LBE,OC-EST-LBE-SCIN-ES,ESPUMA CONTRAINCENDIO,HIDRANTE #2 PROPOR ESPUMA AREA TANQUE'S,,10041733.0,S_FE,228409,m2,hidrante monitor con fuga de agua,12/01/2021,PO-S-060,Sub. Válvulas,S063,Cuerpo de la Válvula,SA-S-FE,FTF1,Equipos FireNo resp bajo demanda o señal en emerg. Gas- Extinción,,0,,nan,20/01/2021,7:47:54,20/01/2021,12:00:00,X,"4,2",MECE ORAS,3,2021-01-20 07:47:54,2021-01-20 12:00:00,4.2
20010645,CVA,OC-TER-CVA-PMED-PR38000,PROBADOR DE MEDICIÓN PR38000,VALVULA MOV_16x150- 4VIAS 710-PR38000,45005528.0,10041767.0,S_VA,228463,m2,falla actuador válvula 4 vías prober 380,20/01/2021,PO-S-070,Sub. Actuador,S071,Motor Actuador,SA-R-EM,PDE1,Parámetro excede lim. superior/inferior,C330,1,Error de Mantenimiento,sensor de torque en mal estado,20/01/2021,17:39:44,27/01/2021,23:30:00,X,"173,84",MECE ORAS,2,2021-01-20 17:39:44,2021-01-27 23:30:00,
20022554,CUS,OC-EST-DES-PREC-BH20010,BAHIA DE RECIBO BH20010,TRANSMISOR PRES DESC BAHIA 10,,10041738.0,S_IN,228411,m2,revisar falla pit-200104,13/01/2021,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,AIR2,Falsa alarma e indicación,,0,,nan,19/01/2021,7:00:00,19/01/2021,11:00:00,,0,MECE ORAS,,2021-01-19 07:00:00,2021-01-19 11:00:00,0.0
20011111,CUS,OC-EST-DES-PMED-PE01,MEDICION POR PESO,HMI TERMINAL DE PESO,,10041766.0,Z_XXXX,228461,m2,cambio ventana bascula descargadero,20/01/2021,IPWT,Transmisor de peso,107,celda de peso,SA-S-IN,SER1,Piezas Mecánicas Sueltas,C340,1,Desgaste normal del equipo,daño material ventana,19/01/2021,9:30:00,20/01/2021,2:00:00,,0,MECE ORAS,2,2021-01-19 09:30:00,2021-01-20 02:00:00,0.0
20013875,EPO,OC-EST-EPO-AGEN-GE22070,GENERADOR PRINCIPAL 70,GENERADOR 70 13.8kV,45006448.0,10041776.0,R_EG,228453,m2,turbina solar 22070 baja frecuencia,18/01/2021,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-EG,PDE1,Parámetro excede lim. superior/inferior,,0,,nan,18/01/2021,14:00:00,18/01/2021,16:00:00,X,2,MECE ORAS,3,2021-01-18 14:00:00,2021-01-18 16:00:00,2.0
20016387,EPO,OC-EST-EPO-AGEN-GE22110,GENERADOR PRINCIPAL 10,TURBINA GAS MULTIET. GE10 12.9 MW,42003489.0,10041775.0,R_ST,228452,m2,falla turbina 22110 salida de bombeo,18/01/2021,PO-R-070,Sub. Adminisión Aire,R072,Filtro,SA-R-ST,PLU1,"Obstrucción lubric., refrig, aire o comb",,0,,nan,18/01/2021,14:31:03,18/01/2021,16:00:00,X,"1,48",MECE ORAS,3,2021-01-18 14:31:03,2021-01-18 16:00:00,1.48
20005573,CVA,OC-TER-CVA-PMED-CA36000,MEDICIÓN CALIDAD CA36000,ANALIZADOR CALIDAD MS36000,45005497.0,10041755.0,S_IN,228440,m2,tomamuestras 36 sin aceite hidraulico,17/01/2021,PO-S-120,Sub. Misceláneos,S127,Tanque o Piscina,SA-S-IN,ELP2,Fuga externa crudo - Fluido Proceso,C320,1,Error de Operación,daño físico,17/01/2021,7:11:13,18/01/2021,15:00:00,X,"31,81",MECE ORAS,2,2021-01-17 07:11:13,2021-01-18 15:00:00,
20005573,CVA,OC-TER-CVA-PMED-CA36000,MEDICIÓN CALIDAD CA36000,ANALIZADOR CALIDAD MS36000,45005497.0,10041755.0,S_IN,228445,m2,falla en tomamuestras 36000,17/01/2021,PO-S-010,Sub. Control y monitoreo,S010,Bocina,SA-S-IN,SER1,Piezas Mecánicas Sueltas,,0,,nan,17/01/2021,17:48:22,,0:00:00,X,0,MECE ORAS,2,2021-01-17 17:48:22,,0.0
20010672,CVA,OC-TER-CVA-PMED-CA38000,MEDICIÓN CALIDAD CA38000,ANALIZADOR CALIDAD MS38000,,10041755.0,S_IN,228439,m2,tomamuestras 36 sin aceite hidraulico,17/01/2021,PO-R-040,Sub. Bombeo - Mezcla Fluidos,R045,Pistón,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,17/01/2021,7:05:20,,0:00:00,X,0,MECE ORAS,1,2021-01-17 07:05:20,,0.0
20008850,EPO,OC-EST-EPO-PMED-PR38100,PROBADOR DE MEDICIÓN PR38100,VALVULA MOV_8X300- PRB 920-PR38100,45006035.0,70011926.0,S_VA,228446,m2,sedimentos crudo pr38100,17/01/2021,PO-S-060,Sub. Válvulas,S067,Sellos,SA-S-VA,ELP5,Fuga externa Aceite - Fluido Proceso,,0,,nan,17/01/2021,21:35:50,,0:00:00,X,0,METR ORAS,2,2021-01-17 21:35:50,,0.0
20010472,EPO,OC-EST-EPO-ACOM-MZ1,CRUDO MEZCLA,MODULO SEP CENTRIF. FASE II PRINCIPAL,45002721.0,70011925.0,R_MS,228442,m2,alarma frecuencia invertida ccs52300,17/01/2021,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-MS,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,17/01/2021,15:30:34,,0:00:00,X,0,METR ORAS,2,2021-01-17 15:30:34,,0.0
20010645,CVA,OC-TER-CVA-PMED-PR38000,PROBADOR DE MEDICIÓN PR38000,VALVULA MOV_16x150- 4VIAS 710-PR38000,45005528.0,10041629.0,S_VA,228244,m2,falla alto torque 380720,6/12/2020,PO-S-070,Sub. Actuador,S071,Motor Actuador,SA-S-VA,PLU7,Atascamiento,C330,1,Error de Mantenimiento,falla en sensor de torque,16/01/2021,22:00:00,17/01/2021,21:00:00,X,23,MECE ORAS,2,2021-01-16 22:00:00,2021-01-17 21:00:00,
20000745,CUS,OC-EST-CUS-SCIN-AU,AGUA CONTRAINCENDIOS,RED HIDRANTES 1 TK12030,42005622.0,,S_FE,228433,m2,fuga de agua red contraincendio vc-08,16/01/2021,PO-R-140,Sub. Inyección Agua/Vapor,R144,Tubería / Válvulas,SA-S-VA,ELP4,Fuga externa de Agua -Fluido de Proceso,,0,,nan,16/01/2021,20:10:05,,0:00:00,,0,MECE,3,2021-01-16 20:10:05,,0.0
20000922,CUS,OC-EST-CUS-AELE-BT,BAJA TENSIÓN,TABLERO ELECTRICO DE ALUMBRADO 20100,45006675.0,10041889.0,E_EP,228425,m2,falla alumbrado postes entre malla,16/01/2021,PO-E-010,Sub. Circuito Alimentación,E010,Accionador / Terminales,SA-E-EP,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,16/01/2021,1:53:24,,0:00:00,X,0,MECE ORAS,1,2021-01-16 01:53:24,,0.0
20010789,CUS,OC-EST-DES-PREC-BH20010,BAHIA DE RECIBO BH20010,SWITCH FLUJO SUCC BAHIA 10,,10041748.0,S_IN,228429,m2,swich de flujo b#1 presenta goteo,16/01/2021,PO-I-010,Sub. Estructura e Internos,I013,Cuerpo / Carcasa / Armazón,SA-S-IN,SER1,Piezas Mecánicas Sueltas,,0,,nan,16/01/2021,10:28:10,,0:00:00,X,0,MECE ORAS,2,2021-01-16 10:28:10,,0.0
20010880,CUS,OC-EST-DES-PREC-BH20070,BAHIA DE RECIBO BH20070,FILTRO SUCC TFL200701,,10041751.0,I_FS,228428,m2,falla de resorte de escalera bahia 7,16/01/2021,PO-I-010,Sub. Estructura e Internos,I013,Cuerpo / Carcasa / Armazón,SA-R-PU,SER1,Piezas Mecánicas Sueltas,C340,1,Desgaste normal del equipo,daño resorte,16/01/2021,9:00:00,16/01/2021,11:00:00,,0,MECE ORAS,1,2021-01-16 09:00:00,2021-01-16 11:00:00,0.0
20013881,EPO,OC-EST-EPO-AGEN-GE22070,GENERADOR PRINCIPAL 70,SIST DCS SIST COMB GAS GD22070,45006450.0,70011927.0,S_CL,228434,m2,falla v/v combustible gd22070,16/01/2021,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-CL,FTF4,Falla de Control,,0,,nan,16/01/2021,22:27:37,,0:00:00,X,0,METR ORAS,3,2021-01-16 22:27:37,,0.0
20016387,EPO,OC-EST-EPO-AGEN-GE22110,GENERADOR PRINCIPAL 10,TURBINA GAS MULTIET. GE10 12.9 MW,42003489.0,10041757.0,R_ST,228426,m2,falla comunicaciones turbina 22110,16/01/2021,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-ST,PDE1,Parámetro excede lim. superior/inferior,,0,,nan,16/01/2021,6:02:48,,0:00:00,X,0,METR ORAS,3,2021-01-16 06:02:48,,0.0
20017244,EPO,OC-EST-EPO-AGEN-GE22110,GENERADOR PRINCIPAL 10,GENERADOR ELECT 10 de 13.8kV,42003488.0,10041757.0,R_EG,228435,m2,turbina ge 22110 presenta alta vibracion,16/01/2021,PO-R-030,Sub. Control y Monitoreo,R033,Sensores,SA-R-EG,VIB1,Vibración anormal,,0,,nan,16/01/2021,21:00:00,,0:00:00,,0,MECE ORAS,3,2021-01-16 21:00:00,,0.0
